CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
34039031000,New Jersey,Union County,1,4190,1188,0,0.0,0.0,0,0,0,0,0,1,21.1,45286.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634.0,1176.0,298.0,2135.0,597.0,30.0,1.0,52.0,1375.0,3442.0,411.0,114.0
34039031100,New Jersey,Union County,1,5578,1862,0,60.0,1.08,0,0,0,0,0,1,30.7,39240.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3472.0,1341.0,533.0,3364.0,631.0,83.0,5.0,78.0,1417.0,4192.0,740.0,436.0
34039031200,New Jersey,Union County,1,5851,1704,0,311.0,5.32,0,0,0,0,0,1,21.8,41552.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489.0,1607.0,450.0,2020.0,2076.0,64.0,3.0,59.0,1629.0,3318.0,504.0,508.0
34039031300,New Jersey,Union County,1,6685,2074,0,5.0,0.07,0,1,0,0,0,1,10.1,47349.0,0,1,0,1,0,0,0,0,,2598.0,,,1197.0,,2598.0,38.86,1197.0,17.91,702.0,10.5,228.0,3.42,1152.0,17.23,731.0,10.94,10.0,0.15,4.0,0.05,6.0,0.09,695.0,10.39,1327.0,19.85,79.0,3.81,116.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162.0,1813.0,565.0,3174.0,1742.0,61.0,7.0,27.0,1674.0,3515.0,395.0,306.0
34039031400,New Jersey,Union County,1,5077,1614,0,16.0,0.32,0,1,0,0,0,1,19.6,50570.0,0,1,0,1,0,0,0,0,,874.0,,,370.0,,874.0,17.21,370.0,7.29,262.0,5.16,57.0,1.13,333.0,6.56,337.0,6.64,3.0,0.06,1.0,0.02,12.0,0.23,188.0,3.71,442.0,8.7,55.0,3.43,55.0,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.0,1394.0,336.0,1545.0,2602.0,51.0,1.0,40.0,838.0,2077.0,446.0,329.0
34039031500,New Jersey,Union County,1,5583,1908,0,10.0,0.18,0,0,0,0,0,1,8.7,54513.0,0,0,0,0,0,0,0,0,,286.0,,,107.0,,286.0,5.13,107.0,1.93,93.0,1.66,36.0,0.64,126.0,2.26,103.0,1.84,0.0,0.0,0.0,0.0,2.0,0.03,56.0,1.0,131.0,2.35,11.0,0.55,11.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.0,1403.0,520.0,3610.0,633.0,78.0,3.0,22.0,1237.0,3243.0,145.0,212.0
34039031601,New Jersey,Union County,1,3800,1566,0,9.0,0.24,0,0,0,0,0,1,18.1,39817.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.0,838.0,305.0,1737.0,1134.0,144.0,3.0,45.0,737.0,2008.0,380.0,277.0
34039031602,New Jersey,Union County,1,5517,1983,0,38.0,0.69,0,0,0,0,0,1,14.8,50972.0,0,0,0,0,0,0,0,0,,308.0,,,66.0,,308.0,5.59,66.0,1.19,81.0,1.48,23.0,0.42,169.0,3.07,75.0,1.36,5.0,0.09,0.0,0.0,2.0,0.04,57.0,1.03,172.0,3.12,13.0,0.63,13.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.0,1348.0,505.0,3433.0,976.0,102.0,3.0,32.0,971.0,3218.0,391.0,227.0
34039031700,New Jersey,Union County,1,5762,2263,0,18.0,0.31,0,1,0,0,0,1,24.8,39202.0,0,1,0,1,0,0,0,0,,541.0,,,263.0,,541.0,9.38,263.0,4.57,121.0,2.1,39.0,0.67,300.0,5.2,122.0,2.12,44.0,0.76,0.0,0.0,0.0,0.01,75.0,1.29,263.0,4.56,67.0,2.98,59.0,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.0,1553.0,474.0,2142.0,2517.0,266.0,4.0,17.0,816.0,2199.0,755.0,490.0
34039031801,New Jersey,Union County,1,5033,1682,0,0.0,0.0,0,1,0,1,1,1,19.8,48180.0,0,1,0,1,0,0,0,1,,2349.0,,,1364.0,,2349.0,46.67,1364.0,27.1,553.0,10.99,213.0,4.23,1395.0,27.72,399.0,7.92,64.0,1.27,0.0,0.0,21.0,0.41,471.0,9.36,1442.0,28.65,211.0,12.57,162.0,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.0,1235.0,441.0,3013.0,764.0,157.0,0.0,43.0,1056.0,3270.0,383.0,327.0
34039031802,New Jersey,Union County,1,3164,1146,0,26.0,0.82,0,1,0,0,0,1,13.0,51063.0,0,1,0,1,0,0,0,0,,568.0,,,238.0,,568.0,17.94,238.0,7.53,140.0,4.41,54.0,1.7,331.0,10.47,117.0,3.68,10.0,0.31,0.0,0.0,2.0,0.06,108.0,3.41,328.0,10.37,42.0,3.69,66.0,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,772.0,226.0,1494.0,804.0,49.0,3.0,40.0,774.0,1979.0,240.0,331.0
34039031903,New Jersey,Union County,1,5867,2291,0,154.0,2.62,0,1,0,1,1,1,29.4,39239.0,0,1,0,1,0,0,0,1,,3912.0,,,2051.0,,3912.0,66.68,2051.0,34.96,758.0,12.91,600.0,10.23,2394.0,40.8,586.0,9.99,135.0,2.3,1.0,0.02,27.0,0.45,770.0,13.12,2396.0,40.83,299.0,13.03,260.0,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.0,1192.0,855.0,3457.0,918.0,226.0,2.0,52.0,1212.0,3595.0,476.0,386.0
34039031904,New Jersey,Union County,1,2953,1399,0,0.0,0.0,0,1,0,1,1,1,34.0,37300.0,0,1,0,1,0,0,0,1,,1543.0,,,763.0,,1543.0,52.26,763.0,25.84,320.0,10.83,139.0,4.7,781.0,26.45,350.0,11.86,34.0,1.16,1.0,0.05,42.0,1.41,335.0,11.34,977.0,33.09,201.0,14.36,203.0,14.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.0,540.0,491.0,1602.0,655.0,51.0,2.0,66.0,577.0,1895.0,477.0,382.0
34039032001,New Jersey,Union County,1,6612,2218,0,2.0,0.03,0,0,0,0,0,1,10.8,64503.0,0,0,0,0,0,0,0,0,,25.0,,,6.0,,25.0,0.37,6.0,0.09,4.0,0.07,2.0,0.03,16.0,0.24,2.0,0.03,1.0,0.02,0.0,0.0,0.0,0.0,6.0,0.09,16.0,0.25,0.0,0.01,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844.0,1574.0,552.0,3986.0,802.0,260.0,5.0,62.0,1497.0,4456.0,240.0,205.0
34039032002,New Jersey,Union County,1,3862,1232,0,202.0,5.23,0,0,0,0,0,1,10.1,61906.0,0,0,0,0,0,0,0,0,,2.0,,,1.0,,2.0,0.05,1.0,0.02,1.0,0.01,0.0,0.0,1.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,2.0,0.04,0.0,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.0,833.0,538.0,2500.0,379.0,117.0,0.0,33.0,833.0,2302.0,114.0,146.0
34039032100,New Jersey,Union County,1,6500,2176,0,12.0,0.18,0,0,0,0,0,0,3.0,111979.0,0,1,0,1,0,0,0,0,,3264.0,,,713.0,,3264.0,50.21,713.0,10.97,704.0,10.83,501.0,7.7,2733.0,42.04,87.0,1.34,110.0,1.7,2.0,0.03,7.0,0.11,325.0,5.0,1198.0,18.42,22.0,1.03,43.0,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,1376.0,930.0,5344.0,234.0,208.0,3.0,13.0,698.0,2522.0,64.0,80.0
34039032200,New Jersey,Union County,1,5813,1977,0,0.0,0.0,0,0,0,0,0,1,9.6,76573.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.0,1294.0,833.0,383.0,5126.0,42.0,4.0,8.0,250.0,369.0,174.0,80.0
34039032300,New Jersey,Union County,1,2265,803,0,0.0,0.0,0,0,0,0,0,1,4.0,74375.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0,565.0,204.0,441.0,1554.0,42.0,0.0,7.0,221.0,321.0,62.0,73.0
34039032400,New Jersey,Union County,1,7531,2520,0,10.0,0.13,0,1,0,0,0,1,13.0,70399.0,0,1,0,1,0,0,0,0,,1512.0,,,539.0,,1512.0,20.08,539.0,7.16,387.0,5.14,163.0,2.17,363.0,4.82,996.0,13.22,29.0,0.39,0.0,0.0,0.0,0.0,124.0,1.65,251.0,3.33,63.0,2.52,21.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,1818.0,766.0,3249.0,3137.0,270.0,3.0,19.0,853.0,1531.0,133.0,112.0
34039032500,New Jersey,Union County,1,5795,1812,0,2.0,0.03,0,0,0,0,0,0,9.2,92620.0,0,1,0,1,0,0,0,0,,3129.0,,,665.0,,3129.0,53.99,665.0,11.48,774.0,13.36,438.0,7.56,1992.0,34.37,715.0,12.34,124.0,2.14,0.0,0.0,4.0,0.06,294.0,5.07,759.0,13.1,51.0,2.82,65.0,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.0,1400.0,727.0,3365.0,1567.0,231.0,0.0,13.0,619.0,1553.0,116.0,124.0
34039032600,New Jersey,Union County,1,5129,1833,0,0.0,0.0,0,0,0,0,0,0,3.8,78926.0,0,1,0,1,0,0,0,0,,1954.0,,,382.0,,1954.0,38.11,382.0,7.44,460.0,8.96,220.0,4.28,698.0,13.61,802.0,15.64,351.0,6.84,0.0,0.0,2.0,0.04,101.0,1.98,167.0,3.26,22.0,1.19,27.0,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,1262.0,438.0,1328.0,3012.0,533.0,0.0,9.0,247.0,485.0,135.0,91.0
34039032700,New Jersey,Union County,1,7715,2578,0,5.0,0.06,0,0,0,0,0,0,2.6,93266.0,0,1,0,1,0,0,0,0,,3953.0,,,582.0,,3953.0,51.24,582.0,7.55,897.0,11.63,570.0,7.39,1648.0,21.36,1479.0,19.17,513.0,6.65,0.0,0.0,7.0,0.09,306.0,3.97,552.0,7.15,46.0,1.78,37.0,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,1790.0,1029.0,3355.0,2697.0,1035.0,0.0,14.0,614.0,1105.0,112.0,77.0
34039032800,New Jersey,Union County,1,5134,1856,0,0.0,0.0,0,1,0,1,1,1,10.1,62292.0,0,1,0,1,0,0,0,1,,2751.0,,,1016.0,,2751.0,53.58,1016.0,19.8,710.0,13.84,322.0,6.27,471.0,9.17,2075.0,40.42,57.0,1.1,0.0,0.0,2.0,0.05,146.0,2.84,271.0,5.27,163.0,8.76,96.0,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.0,1266.0,639.0,763.0,3924.0,150.0,0.0,7.0,290.0,466.0,235.0,176.0
34039032901,New Jersey,Union County,1,4031,1323,0,167.0,4.14,0,0,0,0,0,0,4.6,93182.0,0,1,0,1,0,0,0,0,,2690.0,,,410.0,,2690.0,66.73,410.0,10.16,555.0,13.76,398.0,9.87,1571.0,38.97,534.0,13.25,413.0,10.24,0.0,0.0,2.0,0.04,171.0,4.24,349.0,8.65,82.0,6.19,11.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0,805.0,717.0,2180.0,1069.0,542.0,0.0,3.0,237.0,498.0,102.0,16.0
34039032902,New Jersey,Union County,1,5046,1811,0,0.0,0.0,0,0,0,0,0,0,4.9,95458.0,0,1,0,1,0,0,0,0,,3032.0,,,345.0,,3032.0,60.1,345.0,6.84,584.0,11.57,533.0,10.55,2209.0,43.79,318.0,6.31,334.0,6.61,4.0,0.08,5.0,0.11,162.0,3.2,475.0,9.41,84.0,4.64,49.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,988.0,885.0,3653.0,487.0,595.0,5.0,7.0,299.0,772.0,132.0,81.0
34039033000,New Jersey,Union County,1,4141,1589,0,0.0,0.0,0,0,0,0,0,0,6.1,102143.0,0,1,0,1,0,0,0,0,,531.0,,,65.0,,531.0,12.82,65.0,1.56,86.0,2.07,94.0,2.28,392.0,9.47,36.0,0.88,73.0,1.76,0.0,0.0,1.0,0.02,29.0,0.69,80.0,1.94,3.0,0.2,3.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.0,800.0,570.0,2840.0,617.0,369.0,0.0,9.0,306.0,701.0,55.0,31.0
34039033100,New Jersey,Union County,1,5718,1913,0,5.0,0.09,0,0,0,0,0,0,3.5,101484.0,0,1,0,1,0,0,0,0,,1306.0,,,200.0,,1306.0,22.84,200.0,3.5,316.0,5.53,153.0,2.68,583.0,10.19,448.0,7.83,195.0,3.41,0.0,0.0,3.0,0.06,78.0,1.36,214.0,3.74,9.0,0.47,16.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.0,1266.0,689.0,3037.0,1430.0,859.0,1.0,9.0,382.0,976.0,119.0,78.0
34039033200,New Jersey,Union County,1,4236,1409,0,0.0,0.0,0,0,0,0,0,0,4.2,102368.0,0,1,0,1,0,0,0,0,,3472.0,,,593.0,,3472.0,81.96,593.0,14.01,732.0,17.29,479.0,11.32,2105.0,49.7,753.0,17.78,368.0,8.68,5.0,0.12,0.0,0.0,241.0,5.68,695.0,16.41,64.0,4.52,40.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.0,906.0,593.0,2473.0,1024.0,419.0,5.0,1.0,314.0,824.0,73.0,48.0
34039033300,New Jersey,Union County,1,3919,1339,0,0.0,0.0,0,0,0,0,0,0,6.1,118214.0,0,1,0,1,0,0,0,0,,1896.0,,,176.0,,1896.0,48.38,176.0,4.49,418.0,10.67,207.0,5.28,1214.0,30.99,298.0,7.59,266.0,6.79,0.0,0.0,1.0,0.03,117.0,2.98,319.0,8.14,2.0,0.18,30.0,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,878.0,474.0,2717.0,463.0,469.0,0.0,4.0,266.0,631.0,25.0,71.0
34039033400,New Jersey,Union County,1,3672,1267,0,0.0,0.0,0,0,0,0,0,0,5.9,116903.0,0,1,0,1,0,0,0,0,,2045.0,,,243.0,,2045.0,55.68,243.0,6.63,423.0,11.51,277.0,7.55,1634.0,44.49,145.0,3.95,158.0,4.3,0.0,0.0,1.0,0.03,107.0,2.91,337.0,9.17,17.0,1.32,40.0,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,795.0,498.0,2899.0,311.0,262.0,0.0,6.0,194.0,660.0,18.0,73.0
34039033500,New Jersey,Union County,1,7901,2638,0,1333.0,16.87,0,0,0,0,0,0,4.8,116631.0,0,1,0,1,0,0,0,0,,4736.0,,,944.0,,4736.0,59.94,944.0,11.94,664.0,8.41,527.0,6.67,2954.0,37.39,924.0,11.7,465.0,5.89,13.0,0.16,7.0,0.09,373.0,4.72,891.0,11.28,24.0,0.9,108.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.0,1193.0,1420.0,5219.0,1383.0,770.0,13.0,11.0,505.0,1347.0,307.0,230.0
34039033600,New Jersey,Union County,1,7914,2841,0,8.0,0.1,0,0,0,0,0,0,7.1,112708.0,0,1,0,1,0,0,0,0,290.0,4675.0,290.0,39.0,672.0,39.0,4675.0,59.07,672.0,8.5,1036.0,13.1,698.0,8.82,4108.0,51.9,150.0,1.9,169.0,2.14,2.0,0.03,3.0,0.04,243.0,3.07,760.0,9.6,42.0,1.49,52.0,1.82,290.0,3.67,39.0,0.49,75.0,0.95,41.0,0.52,269.0,3.4,3.0,0.04,12.0,0.15,0.0,0.0,0.0,0.0,6.0,0.08,31.0,0.39,4.0,0.15,3.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.0,1727.0,1233.0,6970.0,230.0,304.0,2.0,11.0,397.0,1228.0,70.0,87.0
34039033700,New Jersey,Union County,1,4753,1646,0,0.0,0.0,0,0,0,0,0,0,4.7,105833.0,0,1,0,1,0,0,0,0,,912.0,,,167.0,,912.0,19.18,167.0,3.51,210.0,4.42,100.0,2.11,676.0,14.22,61.0,1.29,88.0,1.86,0.0,0.0,0.0,0.01,86.0,1.8,268.0,5.63,11.0,0.65,10.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0,1148.0,518.0,3750.0,253.0,327.0,1.0,2.0,420.0,1412.0,58.0,47.0
34039033800,New Jersey,Union County,1,5425,2180,0,0.0,0.0,0,0,0,0,0,0,4.7,80243.0,0,1,0,1,0,0,0,0,338.0,3387.0,338.0,66.0,570.0,66.0,3387.0,62.44,570.0,10.51,662.0,12.21,441.0,8.12,2256.0,41.59,177.0,3.26,635.0,11.71,1.0,0.02,12.0,0.21,306.0,5.64,774.0,14.27,84.0,3.85,28.0,1.27,338.0,6.22,66.0,1.22,74.0,1.36,23.0,0.43,144.0,2.66,25.0,0.46,130.0,2.4,0.0,0.0,2.0,0.04,37.0,0.67,95.0,1.74,11.0,0.52,3.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.0,1075.0,680.0,3805.0,338.0,817.0,1.0,12.0,452.0,1210.0,84.0,45.0
34039033900,New Jersey,Union County,1,3119,1176,0,2.0,0.06,0,1,0,0,0,1,11.9,65947.0,0,1,0,1,0,0,0,0,1.0,574.0,1.0,0.0,226.0,0.0,574.0,18.4,226.0,7.26,135.0,4.33,54.0,1.73,376.0,12.05,27.0,0.86,46.0,1.49,0.0,0.0,1.0,0.04,123.0,3.96,234.0,7.49,4.0,0.3,16.0,1.33,1.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.0,754.0,287.0,2247.0,192.0,210.0,0.0,6.0,464.0,1187.0,78.0,92.0
34039034000,New Jersey,Union County,1,5943,2141,0,10.0,0.17,0,1,0,1,1,1,10.3,54105.0,0,1,0,1,0,0,0,1,181.0,2746.0,181.0,110.0,1269.0,110.0,2746.0,46.2,1269.0,21.36,602.0,10.13,329.0,5.54,871.0,14.65,1414.0,23.8,53.0,0.89,0.0,0.0,7.0,0.11,401.0,6.75,869.0,14.62,211.0,9.86,151.0,7.07,181.0,3.05,110.0,1.85,39.0,0.66,16.0,0.27,37.0,0.62,104.0,1.76,4.0,0.07,0.0,0.0,0.0,0.0,36.0,0.6,51.0,0.86,14.0,0.64,10.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.0,1370.0,710.0,2150.0,2700.0,109.0,0.0,20.0,964.0,2224.0,446.0,327.0
34039034100,New Jersey,Union County,1,3654,1317,0,0.0,0.0,0,1,0,0,0,1,17.8,66932.0,0,1,0,1,0,0,0,0,,1572.0,,,372.0,,1572.0,43.02,372.0,10.18,384.0,10.5,184.0,5.03,494.0,13.52,816.0,22.32,42.0,1.14,0.0,0.0,7.0,0.19,213.0,5.84,444.0,12.14,13.0,0.97,79.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.0,848.0,507.0,1199.0,1820.0,103.0,0.0,9.0,523.0,1004.0,224.0,228.0
34039034200,New Jersey,Union County,1,3722,1210,0,9.0,0.24,0,0,0,0,0,0,6.2,105469.0,0,1,0,1,0,0,0,0,,3617.0,,,815.0,,3617.0,97.18,815.0,21.9,832.0,22.36,348.0,9.34,968.0,26.02,2132.0,57.27,91.0,2.44,5.0,0.13,1.0,0.03,420.0,11.29,868.0,23.33,77.0,6.37,45.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.0,868.0,353.0,988.0,2174.0,91.0,5.0,1.0,463.0,920.0,79.0,48.0
34039034300,New Jersey,Union County,1,3548,1351,0,11.0,0.31,0,0,0,0,0,0,6.1,86607.0,0,0,0,0,0,0,0,0,,452.0,,,39.0,,452.0,12.75,39.0,1.09,97.0,2.74,68.0,1.93,181.0,5.11,209.0,5.89,15.0,0.41,0.0,0.0,0.0,0.0,48.0,1.34,91.0,2.56,7.0,0.55,11.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,747.0,445.0,1259.0,1841.0,100.0,0.0,12.0,336.0,733.0,116.0,90.0
34039034400,New Jersey,Union County,1,4218,1388,0,0.0,0.0,0,1,0,0,0,1,9.7,59479.0,0,1,0,1,0,0,0,0,,703.0,,,337.0,,703.0,16.66,337.0,7.98,201.0,4.77,77.0,1.82,96.0,2.27,542.0,12.84,5.0,0.12,0.0,0.0,4.0,0.11,56.0,1.32,95.0,2.26,0.0,0.0,9.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.0,1120.0,512.0,644.0,3075.0,68.0,0.0,23.0,408.0,763.0,61.0,55.0
34039034500,New Jersey,Union County,1,4483,1745,0,0.0,0.0,0,0,0,0,0,0,13.6,81406.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.0,929.0,834.0,2081.0,1552.0,86.0,0.0,12.0,752.0,1617.0,516.0,368.0
